,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Ohio State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Ameryst Alston,40,7,19,.368,5,15,.333,2,4,.500,12,16,.750,1,3,4,8,2,0,5,2,28
1,Alexa Hart,36,9,12,.750,9,12,.750,0,0,,2,3,.667,1,12,13,0,0,7,3,2,20
2,Cait Craft,32,1,6,.167,1,3,.333,0,3,.000,2,3,.667,0,3,3,1,3,0,1,4,4
3,Kelsey Mitchell,28,7,15,.467,5,8,.625,2,7,.286,7,7,1.000,0,2,2,4,2,0,2,4,23
4,Asia Doss,26,0,2,.000,0,0,,0,2,.000,2,2,1.000,0,2,2,2,0,0,0,1,2
6,Shayla Cooper,25,5,6,.833,5,6,.833,0,0,,1,3,.333,0,7,7,0,0,0,2,3,11
7,Amy Scullion,7,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,1,2,0,0,0,2
8,Lisa Blair,6,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0
9,School Totals,200,30,62,.484,26,46,.565,4,16,.250,26,34,.765,2,30,32,16,9,7,13,17,90
