,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Ameryst Alston,40,.526,.421,.211,.842,3.1,7.1,5.4,34.8,2.3,0.0,16.1,34.5,101,100,
1,Alexa Hart,36,.745,.750,.000,.250,3.5,31.7,19.5,0.0,0.0,15.6,18.4,20.2,116,85,
2,Cait Craft,32,.269,.167,.500,.500,0.0,8.9,5.1,4.3,4.3,0.0,12.0,11.6,55,94,
3,Kelsey Mitchell,28,.628,.533,.467,.467,0.0,6.8,3.9,28.6,3.2,0.0,10.0,31.9,118,98,
4,Asia Doss,26,.339,.000,1.000,1.000,0.0,7.3,4.2,10.3,0.0,0.0,0.0,4.9,97,106,
6,Shayla Cooper,25,.741,.833,.000,.500,0.0,26.7,15.1,0.0,0.0,0.0,21.5,16.6,106,97,
7,Amy Scullion,7,1.000,1.000,.000,.000,0.0,0.0,0.0,23.5,13.0,0.0,0.0,6.4,203,77,
8,Lisa Blair,6,.000,.000,.000,.000,0.0,15.9,9.0,0.0,0.0,0.0,0.0,7.4,0,102,
9,School Totals,200,.576,.516,.258,.548,6.3,71.4,43.2,53.3,10.2,14.0,14.3,100.0,102.3,90.9,
