,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Ohio State ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Angela Mickens,38,.452,.333,.000,1.000,0.0,9.9,4.3,40.0,1.2,0.0,61.8,12.1,72,108,
1,Precious Hall,37,.439,.400,.533,.133,7.7,20.3,13.1,16.9,2.5,2.4,5.9,37.1,98,103,
2,Toia Giggetts,34,.444,.444,.000,.000,8.4,14.7,11.1,9.3,1.3,0.0,25.0,14.3,82,108,
3,Lauren Okafor,22,.400,.400,.000,.000,13.0,28.4,19.7,0.0,0.0,7.9,0.0,18.5,97,102,
4,Jazmon Gwathmey,20,.618,.583,.333,.167,14.3,25.0,18.9,16.7,0.0,0.0,23.7,17.2,111,110,
6,Ashley Perez,24,.667,.667,.600,.000,0.0,36.5,15.8,9.1,0.0,0.0,6.3,27.1,122,109,
7,Destiny Jones,17,.339,.000,.000,1.000,0.0,7.4,3.2,0.0,5.4,0.0,0.0,6.9,87,100,
8,Da'Lishia Griffin,4,.500,.500,.000,.000,0.0,0.0,0.0,0.0,0.0,21.7,0.0,20.3,101,91,
9,Hailee Barron,4,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,0,112,
10,School Totals,200,.478,.449,.367,.127,28.6,93.8,56.8,63.3,6.8,8.7,15.2,100.0,90.9,102.3,
