,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Maine,63.9,0.432,13.2,13.2,0.0,79.7
1,NC State,63.9,0.519,16.0,14.8,0.173,98.4
