,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,NC State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,DD Rogers,39,2,4,.500,2,4,.500,0,0,,3,4,.750,1,7,8,3,0,1,4,0,7
1,Kai Crutchfield,38,5,10,.500,2,5,.400,3,5,.600,1,1,1.000,1,4,5,2,1,0,0,0,14
2,Elissa Cunane,35,7,13,.538,7,11,.636,0,2,.000,2,3,.667,0,9,9,1,1,0,2,2,16
3,Kiara Leslie,33,8,15,.533,5,8,.625,3,7,.429,1,2,.500,1,5,6,1,0,0,3,3,20
4,Aislinn Konig,31,2,7,.286,2,3,.667,0,4,.000,0,0,,0,3,3,3,2,0,1,1,4
6,Kayla Jones,20,0,2,.000,0,0,,0,2,.000,2,2,1.000,1,5,6,0,0,0,0,0,2
7,Jada Rice,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0
8,Katie Wadsworth,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,Esra McGoldrick,1,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
10,School Totals,200,24,52,.462,18,31,.581,6,21,.286,9,12,.750,4,33,37,10,4,1,11,6,63
