,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,DD Rogers,39,.593,.500,.000,1.000,3.8,18.9,12.6,14.0,0.0,4.7,41.0,14.7,88,,
1,Kai Crutchfield,38,.668,.650,.500,.100,3.9,11.1,8.1,11.2,1.6,0.0,0.0,16.1,142,,
2,Elissa Cunane,35,.555,.538,.154,.231,0.0,27.1,15.8,7.1,1.8,0.0,12.3,27.3,99,,
3,Kiara Leslie,33,.627,.633,.467,.133,4.5,15.9,11.2,8.5,0.0,0.0,15.9,33.5,105,,
4,Aislinn Konig,31,.286,.286,.571,.000,0.0,10.2,6.0,18.1,4.0,0.0,12.5,15.1,70,,
6,Kayla Jones,20,.339,.000,1.000,1.000,7.4,26.3,18.5,0.0,0.0,0.0,0.0,8.4,95,,
7,Jada Rice,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,29.3,0,,
8,Katie Wadsworth,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,
9,Esra McGoldrick,1,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.6,0,,
10,School Totals,200,.546,.519,.404,.231,14.8,86.8,56.9,41.7,6.3,4.5,16.0,100.0,98.4,79.7,
