,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Nebraska ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Kim Beeston,38,.337,.214,.714,.571,3.8,11.4,8.1,31.3,1.4,2.3,10.2,13.2,115,108,
1,Lexi Rydalch,37,.473,.346,.231,.462,3.9,14.6,10.0,9.1,1.5,0.0,24.2,28.7,86,108,
2,Morgan Bailey,32,.600,.600,.133,.000,8.9,13.5,11.5,22.4,0.0,2.8,6.3,25.7,128,110,
3,Jennifer Hamson,32,.901,1.000,.000,1.400,13.4,37.2,26.9,0.0,0.0,11.1,19.8,16.2,149,96,
4,Kylie Maeda,29,1.295,1.500,1.000,.333,0.0,11.2,6.4,23.1,0.0,0.0,22.5,7.9,180,113,
6,Xojian Harry,17,.917,.917,.833,.000,8.4,12.7,10.9,0.0,0.0,0.0,14.3,21.2,141,112,
7,Stephanie Rovetti,11,.504,.600,1.000,.400,0.0,9.8,5.6,0.0,0.0,0.0,14.5,32.2,80,113,
8,Ashley Garfield,4,.000,.000,.000,.000,0.0,0.0,0.0,0.0,13.7,0.0,66.7,38.6,0,86,
9,School Totals,200,.620,.600,.418,.364,28.6,81.1,58.5,60.7,4.1,13.3,17.8,100.0,109.6,104.1,
