,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Ashley Owusu,37,.480,.444,.111,.333,0.0,12.7,6.4,27.5,0.0,0.0,22.5,19.1,90,108,
1,Diamond Miller,34,.573,.500,.267,.467,3.5,24.2,13.8,14.9,0.0,5.5,5.2,29.8,122,99,
2,Mimi Collins,34,.500,.500,.500,.000,3.5,13.8,8.7,10.9,0.0,0.0,20.0,7.8,98,107,
3,Chloe Bibby,31,.583,.583,.583,.000,7.6,11.4,9.5,0.0,2.0,3.0,14.3,24.0,100,102,
4,Katie Benzan,31,.333,.333,.778,.000,0.0,19.0,9.5,30.1,4.0,0.0,0.0,15.4,97,96,
6,Faith Masonius,16,.667,.667,.000,.000,7.4,0.0,3.7,0.0,3.9,0.0,40.0,16.6,75,105,
7,Angel Reese,9,.000,.000,.167,.000,52.3,13.1,32.7,37.0,0.0,0.0,25.0,47.2,39,107,
8,Alaysia Styles,8,.500,.500,.000,.000,14.7,0.0,7.4,0.0,7.8,0.0,0.0,13.3,119,96,
9,School Totals,200,.471,.442,.367,.167,29.4,70.6,50.0,66.7,7.8,7.0,14.5,100.0,95.3,100.0,
