,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Mississippi State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Blair Schaefer,40,2,8,.250,1,3,.333,1,5,.200,0,0,,1,2,3,1,0,0,0,2,5
1,Teaira McCowan,39,8,12,.667,8,12,.667,0,0,,5,7,.714,8,10,18,0,2,2,2,2,21
2,Victoria Vivians,38,9,20,.450,8,18,.444,1,2,.500,4,4,1.000,0,6,6,4,0,0,1,2,23
3,Morgan William,38,7,17,.412,7,16,.438,0,1,.000,3,4,.750,0,3,3,2,0,0,0,1,17
4,Roshunda Johnson,37,2,7,.286,1,5,.200,1,2,.500,0,0,,0,4,4,4,2,0,1,3,5
6,Jordan Danberry,4,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,1,0,0,0,1,0
7,Chloe Bibby,2,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
8,Zion Campbell,1,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,2,0
9,Jazzmun Holmes,1,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,0
10,Bre Scott,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Nyah Tate,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,School Totals,200,28,67,.418,25,57,.439,3,10,.300,12,15,.800,10,26,36,12,4,2,5,13,71
