,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Western Kentucky ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kendall Noble,38,2,8,.250,2,6,.333,0,2,.000,1,2,.500,3,7,10,4,2,1,2,2,5
1,Chastity Gooch,35,8,14,.571,3,5,.600,5,9,.556,4,4,1.000,1,5,6,2,1,0,1,3,25
2,Alexis Govan,35,6,16,.375,3,9,.333,3,7,.429,5,9,.556,1,3,4,0,2,0,3,4,20
3,Micah Jones,29,3,7,.429,0,0,,3,7,.429,0,0,,1,1,2,6,0,0,0,1,9
4,Ileana Johnson,26,1,7,.143,1,3,.333,0,4,.000,0,0,,0,1,1,0,0,0,1,0,2
6,Tashia Brown,19,0,7,.000,0,5,.000,0,2,.000,0,0,,1,0,1,1,0,1,1,2,0
7,Bria Gaines,11,0,2,.000,0,2,.000,0,0,,0,0,,0,2,2,0,1,1,0,0,0
8,Ivy Brown,6,1,3,.333,0,1,.000,1,2,.500,0,0,,1,0,1,0,0,0,1,0,3
9,Kierra Muhammad,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Ruta Savickaite,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
11,School Totals,200,21,64,.328,9,31,.290,12,33,.364,10,15,.667,8,19,27,13,6,3,9,13,64
