,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Texas ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Kendall Noble,38,.279,.250,.250,.250,7.9,21.1,14.0,22.3,3.0,2.3,18.4,14.4,77,88,
1,Chastity Gooch,35,.786,.750,.643,.286,2.9,16.3,9.1,19.3,1.6,0.0,6.0,24.1,149,94,
2,Alexis Govan,35,.493,.469,.438,.563,2.9,9.8,6.1,0.0,3.3,0.0,13.1,33.0,88,93,
3,Micah Jones,29,.643,.643,1.000,.000,3.4,3.9,3.7,49.1,0.0,0.0,0.0,12.1,155,104,
4,Ileana Johnson,26,.143,.143,.571,.000,0.0,4.4,2.1,0.0,0.0,0.0,12.5,15.5,27,104,
6,Tashia Brown,19,.000,.000,.286,.000,5.3,0.0,2.8,10.0,0.0,4.6,12.5,21.2,16,104,
7,Bria Gaines,11,.000,.000,.000,.000,0.0,20.8,9.7,0.0,5.2,7.9,0.0,9.1,0,81,
8,Ivy Brown,6,.500,.500,.667,.000,16.7,0.0,8.9,0.0,0.0,0.0,25.0,33.5,77,106,
9,Kierra Muhammad,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,106,
10,Ruta Savickaite,0,,,,,,,,,,,,,,,
11,School Totals,200,.450,.422,.516,.234,20.0,54.3,36.0,61.9,8.6,6.5,11.2,100.0,91.4,94.3,
