,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Stanford,68.9,0.653,9.4,29.6,0.22,130.4
1,Notre Dame,68.9,0.522,9.6,44.4,0.174,121.7
