,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Madison Cable,39,.416,.346,.154,.231,3.8,19.0,11.4,0.0,0.0,2.6,0.0,17.8,115,138,
1,Brianna Turner,36,.533,.533,.000,.000,24.7,16.5,20.6,0.0,0.0,8.5,0.0,20.1,138,134,
2,Lindsay Allen,32,.560,.467,.067,.400,4.6,18.5,11.6,24.8,1.8,0.0,5.4,28.2,139,135,
3,Kathryn Westbeld,20,.600,.600,.000,.000,14.8,7.4,11.1,35.7,2.9,0.0,16.7,14.5,139,135,
4,Michaela Mabrey,17,.500,.500,.200,.000,0.0,8.7,4.4,16.1,0.0,0.0,28.6,19.9,90,142,
6,Marina Mabrey,18,1.186,1.250,.500,1.000,0.0,8.2,4.1,15.0,0.0,0.0,25.8,10.4,175,142,
7,Arike Ogunbowale,16,.504,.500,.200,.400,9.3,9.3,9.3,0.0,0.0,0.0,25.4,23.8,89,142,
8,Hannah Huffman,12,.667,.667,.000,.000,0.0,24.7,12.3,0.0,0.0,0.0,0.0,12.1,149,137,
9,Kristina Nelson,9,.667,.667,.000,.000,16.5,0.0,8.2,27.4,0.0,0.0,14.3,37.6,126,144,
10,Mychal Johnson,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,144,
11,School Totals,200,.559,.522,.087,.188,44.4,70.4,57.4,44.1,2.9,10.3,9.6,100.0,121.7,130.4,
