,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Notre Dame ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Madison Cable,39,4,13,.308,3,11,.273,1,2,.500,3,3,1.000,1,5,6,0,0,1,0,3,12
1,Brianna Turner,36,8,15,.533,8,15,.533,0,0,,0,0,,6,4,10,0,0,3,0,3,16
2,Lindsay Allen,32,7,15,.467,7,14,.500,0,1,.000,6,6,1.000,1,4,5,5,1,0,1,3,20
3,Kathryn Westbeld,20,3,5,.600,3,5,.600,0,0,,0,0,,2,1,3,5,1,0,1,2,6
4,Michaela Mabrey,17,2,5,.400,1,4,.250,1,1,1.000,0,0,,0,1,1,2,0,0,2,1,5
6,Marina Mabrey,18,2,2,1.000,1,1,1.000,1,1,1.000,2,2,1.000,0,1,1,2,0,0,1,1,7
7,Arike Ogunbowale,16,2,5,.400,1,4,.250,1,1,1.000,1,2,.500,1,1,2,0,0,0,2,0,6
8,Hannah Huffman,12,2,3,.667,2,3,.667,0,0,,0,0,,0,2,2,0,0,0,0,4,4
9,Kristina Nelson,9,4,6,.667,4,6,.667,0,0,,0,0,,1,0,1,1,0,0,1,1,8
10,Mychal Johnson,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,School Totals,200,34,69,.493,30,63,.476,4,6,.667,12,13,.923,12,19,31,15,2,4,8,18,84
