,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Missouri ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Sophie Cunningham,40,10,16,.625,9,11,.818,1,5,.200,14,16,.875,0,2,2,1,2,0,5,4,35
1,Lauren Aldridge,37,1,6,.167,0,2,.000,1,4,.250,6,6,1.000,1,1,2,2,0,0,0,4,9
2,Amber Smith,18,0,4,.000,0,1,.000,0,3,.000,2,2,1.000,0,0,0,0,0,0,1,3,2
3,Cierra Porter,17,4,9,.444,4,6,.667,0,3,.000,0,0,,0,3,3,1,0,0,1,5,8
4,Jordan Frericks,17,1,2,.500,1,2,.500,0,0,,0,0,,1,8,9,2,0,3,3,5,2
6,Jordan Chavis,25,3,7,.429,3,4,.750,0,3,.000,2,2,1.000,1,2,3,4,2,0,2,1,8
7,Kayla Michael,23,2,4,.500,0,0,,2,4,.500,0,2,.000,1,6,7,3,1,0,2,1,6
8,Nadia Green,11,0,0,,0,0,,0,0,,0,0,,3,1,4,0,1,0,1,4,0
9,Jordan Roundtree,8,0,3,.000,0,1,.000,0,2,.000,0,0,,0,3,3,0,0,0,0,1,0
10,Emmanuelle Tahane,3,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,2,0
11,Hannah Schuchts,1,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
12,Kelsey Winfrey,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
13,Elle Brown,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
14,School Totals,200,21,52,.404,17,28,.607,4,24,.167,24,28,.857,7,27,34,13,6,3,15,30,70
