,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Florida Gulf Coast,72.9,0.559,11.6,15.6,0.451,109.6
1,Missouri,72.9,0.442,18.7,25.0,0.462,95.9
