,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Tennessee ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jantel Lavender,40,.529,.529,.000,.118,7.1,21.1,15.2,22.7,0.0,5.8,21.9,29.1,92,111,
1,Brittany Johnson,40,.727,.727,.727,.000,0.0,7.9,4.5,4.0,0.0,0.0,8.3,15.3,121,121,
2,Samantha Prahalis,38,.580,.556,.222,.111,0.0,5.5,3.2,34.2,1.4,0.0,17.5,30.7,103,119,
3,Tayler Hill,36,.465,.409,.273,.364,4.0,5.8,5.1,16.7,2.9,1.6,13.6,20.9,95,115,
4,Ashley Adams,30,1.000,1.000,.000,.000,0.0,17.5,10.1,14.1,0.0,3.9,33.3,5.1,142,114,
6,Sarah Schulze,9,.000,.000,.000,.000,0.0,23.4,13.5,0.0,0.0,12.9,0.0,5.7,0,105,
7,Amber Stokes,7,.500,.500,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,94,123,
8,School Totals,200,.570,.556,.258,.129,10.7,57.9,37.9,64.5,3.9,13.0,16.5,100.0,98.7,111.8,
