,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Andraya Carter,31,.875,.875,.500,.000,3.5,4.2,3.8,18.3,4.0,0.0,20.0,7.9,144,72,
1,Cierra Burdick,28,.506,.333,.000,.667,7.7,23.0,14.7,19.4,2.2,4.2,27.9,18.8,98,69,
2,Meighan Simmons,27,.365,.300,.400,.200,0.0,23.9,10.9,23.3,2.3,0.0,0.0,29.5,108,72,
3,Bashaara Graves,26,.286,.286,.000,.000,20.8,34.7,27.1,7.0,0.0,4.5,22.2,16.9,77,72,
4,Isabelle Harrison,17,.670,.625,.000,.250,19.1,7.6,13.8,17.8,0.0,6.9,25.3,34.1,107,74,
6,Jordan Reynolds,28,.504,.417,.500,.333,0.0,13.8,6.3,19.4,0.0,0.0,22.5,15.5,101,79,
7,Mercedes Russell,18,.863,.833,.000,.333,18.0,14.3,16.3,16.0,0.0,0.0,0.0,18.7,189,78,
8,Jasmine Jones,18,.337,.143,.000,.571,18.0,28.7,22.9,19.5,0.0,6.5,10.2,26.5,101,71,
9,Nia Moore,7,.288,.333,.000,.333,0.0,0.0,0.0,29.6,8.8,0.0,0.0,24.0,84,62,
10,School Totals,200,.496,.427,.177,.290,45.9,90.3,66.2,72.0,7.7,11.8,14.5,100.0,107.7,70.8,
