,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Northwestern State,65.2,0.387,16.2,9.7,0.094,70.8
1,Tennessee,65.2,0.427,14.5,45.9,0.274,107.7
