,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Tennessee ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Andraya Carter,31,3,4,.750,2,2,1.000,1,2,.500,0,0,,1,1,2,3,2,0,1,3,7
1,Cierra Burdick,28,2,6,.333,2,6,.333,0,0,,4,4,1.000,2,5,7,3,1,1,3,1,8
2,Meighan Simmons,27,4,15,.267,3,9,.333,1,6,.167,3,3,1.000,0,5,5,3,1,0,0,2,12
3,Bashaara Graves,26,2,7,.286,2,7,.286,0,0,,0,0,,5,7,12,1,0,1,2,1,4
4,Isabelle Harrison,17,5,8,.625,5,8,.625,0,0,,2,2,1.000,3,1,4,1,0,1,3,1,12
6,Jordan Reynolds,28,2,6,.333,1,3,.333,1,3,.333,2,2,1.000,0,3,3,3,0,0,2,0,7
7,Mercedes Russell,18,5,6,.833,5,6,.833,0,0,,2,2,1.000,3,2,5,1,0,0,0,3,12
8,Jasmine Jones,18,1,7,.143,1,7,.143,0,0,,4,4,1.000,3,4,7,2,0,1,1,1,6
9,Nia Moore,7,1,3,.333,1,3,.333,0,0,,0,1,.000,0,0,0,1,1,0,0,0,2
10,School Totals,200,25,62,.403,22,51,.431,3,11,.273,17,18,.944,17,28,45,18,5,4,12,12,70
