,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Audrey Warren,36,.492,.406,.188,.438,17.1,3.8,11.4,0.0,0.0,0.0,9.5,26.2,115,103,
1,Charli Collier,34,.777,.773,.182,.727,21.1,32.5,26.0,0.0,0.0,3.3,17.1,23.0,140,90,
2,Kyra Lambert,32,.472,.438,.375,.125,0.0,0.0,0.0,16.1,0.0,0.0,0.0,11.8,129,105,
3,Joanne Allen-Taylor,31,.502,.500,.545,.182,3.3,13.3,7.6,11.8,0.0,0.0,0.0,17.1,130,98,
4,Celeste Taylor,29,.250,.250,.188,.000,7.1,23.8,14.2,19.3,7.8,7.7,11.1,27.8,71,72,
6,Ashley Chevalier,22,.508,.357,.429,.857,0.0,6.3,2.7,31.1,2.6,0.0,0.0,19.6,142,95,
7,Karisma Ortiz,8,.526,,,,0.0,0.0,0.0,18.5,7.1,0.0,53.2,10.5,70,88,
8,Lauren Ebo,6,,,,,0.0,23.0,9.8,0.0,0.0,0.0,100.0,7.5,0,93,
9,Precious Johnson,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,105,
10,Shay Holle,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,105,
11,School Totals,200,.498,.442,.290,.377,41.0,65.5,51.5,48.1,8.5,8.3,10.0,100.0,114.1,87.3,
