,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Iowa ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Caitlin Clark,40,4,19,.211,1,9,.111,3,10,.300,4,4,1.000,0,8,8,11,1,2,1,3,15
1,McKenna Warnock,36,3,9,.333,3,7,.429,0,2,.000,0,0,,4,3,7,4,2,1,1,1,6
2,Kate Martin,35,2,9,.222,2,5,.400,0,4,.000,0,0,,1,3,4,1,2,0,1,1,4
3,Gabbie Marshall,33,2,7,.286,0,1,.000,2,6,.333,0,0,,0,4,4,0,1,1,0,2,6
4,Monika Czinano,31,12,20,.600,12,20,.600,0,0,,3,4,.750,1,5,6,2,0,0,1,2,27
6,Tomi Taiwo,12,1,3,.333,1,3,.333,0,0,,0,0,,0,2,2,0,2,0,1,1,2
7,Addison O'Grady,8,0,2,.000,0,2,.000,0,0,,0,0,,1,0,1,0,0,1,0,0,0
8,Kylie Feuerbach,5,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,1,0,0,0,2
9,School Totals,200,25,70,.357,20,48,.417,5,22,.227,7,8,.875,7,25,32,18,9,5,5,10,62
