,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Saniya Chong,35,.786,.786,.714,.000,7.4,8.8,8.0,14.5,4.9,0.0,22.2,13.1,138,78,
1,Napheesa Collier,34,.668,.650,.200,.100,15.2,36.2,24.8,10.8,3.3,11.2,4.6,32.7,145,67,
2,Katie Lou Samuelson,34,.308,.308,.308,.000,3.8,9.0,6.2,15.0,8.3,0.0,0.0,19.5,99,70,
3,Gabby Williams,33,.766,.692,.000,.538,7.8,18.6,12.8,14.5,6.9,0.0,15.7,29.4,142,72,
4,Kia Nurse,33,.924,1.000,.600,.400,0.0,4.7,2.1,27.2,1.7,0.0,0.0,9.1,199,85,
6,Crystal Dangerfield,13,.333,.333,.667,.000,0.0,11.8,5.4,9.3,0.0,0.0,0.0,11.7,99,88,
7,Natalie Butler,10,.424,.500,.000,1.000,25.8,92.3,56.1,0.0,0.0,19.0,0.0,29.3,110,61,
8,Kyla Irwin,3,,,,,43.0,0.0,23.4,0.0,18.9,0.0,,0.0,216,48,
9,Molly Bent,3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,89,
10,Tierney Lawlor,2,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,0,89,
11,School Totals,200,.615,.598,.288,.227,38.7,92.3,63.2,58.3,22.5,14.3,7.6,100.0,126.8,73.2,
