,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,South Carolina ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Ivey Slaughter,35,.513,.250,.000,2.000,22.1,5.4,15.4,19.2,0.0,2.6,11.7,12.1,141,125,
1,Leticia Romero,33,.397,.357,.143,.357,3.9,34.6,16.3,25.6,1.8,0.0,19.8,30.5,87,120,
2,Brittany Brown,28,.545,.545,.364,.000,9.2,6.8,8.2,8.0,0.0,0.0,0.0,19.6,137,126,
3,Adut Bulgak,25,.615,.625,.625,.250,10.3,30.5,18.5,8.6,2.4,0.0,18.4,21.7,115,119,
4,Maegan Conwright,18,.588,.500,.200,.400,0.0,0.0,0.0,0.0,0.0,0.0,25.4,21.8,96,126,
6,Emiah Bingley,22,.667,.667,.333,.000,0.0,0.0,0.0,18.6,2.7,0.0,14.3,15.9,132,121,
7,Shakayla Thomas,16,.672,.600,.000,.400,0.0,0.0,0.0,0.0,0.0,0.0,14.5,21.4,124,127,
8,Morgan Jones,13,.505,.375,.500,.500,19.9,14.7,17.8,0.0,4.5,0.0,0.0,18.7,144,116,
9,Shakena Richardson,6,.500,.500,.000,.000,0.0,95.2,38.5,36.4,0.0,0.0,33.3,24.9,84,115,
10,Kai James,4,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,128,
11,School Totals,200,.536,.492,.271,.356,41.9,76.2,55.8,52.0,5.9,2.3,14.8,100.0,108.8,117.6,
