,TEAM,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PF,FT/FGA,AST/TOV,YEAR,FG%,2P%,3P%,FT%,FT_MAX,FTA_MAX,ORB_MAX,DRB_MAX,AST_MAX,STL_MAX,BLK_MAX,TOV_MAX,PF_MAX,PTS_MAX,FT/FGA_MAX,AST/TOV_MAX,FG%_MAX,2P%_MAX,3P%_MAX,FT%_MAX,TEAM_OPP,TEAM_OPP,FT_OPP,FT_OPP,FTA_OPP,FTA_OPP,ORB_OPP,ORB_OPP,DRB_OPP,DRB_OPP,AST_OPP,AST_OPP,STL_OPP,STL_OPP,BLK_OPP,BLK_OPP,TOV_OPP,TOV_OPP,PF_OPP,PF_OPP,FT/FGA_OPP,FT/FGA_OPP,AST/TOV_OPP,AST/TOV_OPP,FG%_OPP,FG%_OPP,2P%_OPP,2P%_OPP,3P%_OPP,3P%_OPP,FT%_OPP,FT%_OPP,FT_MAX_OPP,FT_MAX_OPP,FTA_MAX_OPP,FTA_MAX_OPP,ORB_MAX_OPP,ORB_MAX_OPP,DRB_MAX_OPP,DRB_MAX_OPP,AST_MAX_OPP,AST_MAX_OPP,STL_MAX_OPP,STL_MAX_OPP,BLK_MAX_OPP,BLK_MAX_OPP,TOV_MAX_OPP,TOV_MAX_OPP,PF_MAX_OPP,PF_MAX_OPP,PTS_MAX_OPP,PTS_MAX_OPP,FT/FGA_MAX_OPP,FT/FGA_MAX_OPP,AST/TOV_MAX_OPP,AST/TOV_MAX_OPP,FG%_MAX_OPP,FG%_MAX_OPP,2P%_MAX_OPP,2P%_MAX_OPP,3P%_MAX_OPP,3P%_MAX_OPP,FT%_MAX_OPP,FT%_MAX_OPP
0,South Carolina ,0.8000000025200005,0.8333333357500002,0.9999999999999999,0.857142857142857,1.0,0.3333333345925926,0.25000000081249973,0.7999999999999999,0.0,0.3895467524344006,1.0,2022.0,0.0,0.17368810144709657,0.0,0.838095240944761,0.2500000006874998,0.0,1.0,1.0,0.0,0.0,0.6666666682222224,0.0,0.0,0.0,0.5882352934000866,0.25000000135,0.0,0.22222222121399166,0.0,1.0,Louisville ,Brigham Young ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5714285700204083,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,0.23076923110650882,0.6153846148224852,0.10138248991518786,0.0,0.27999999441493273,0.4464285738137757,1.0,0.8169934616872302,0.8371212157154619,0.4459459505099714,0.8283132531209769,1.0,0.5041666691599999,1.0,0.5000000013749999,0.7142857138367347,0.3333333320000001,0.5000000000000001,0.0,1.0,0.4999999985,1.0,1.0,1.0,1.0,0.25000000043750004,0.3333333341111111,0.0,0.0,1.0,0.5,0.6666666666666667,1.0,0.4999999999999998,0.07352941319982702,0.0,1.0,0.3000000027,1.0,1.0,1.0,1.0,0.5624999991796873,1.0,1.0,0.0
1,Stanford ,0.0,0.16666666424999987,0.2666666666666666,0.9999999999999998,1.0,0.3333333345925926,1.0,1.0,0.30769230814201176,0.0,0.4666666806293338,2022.0,0.5415275114824609,0.0,1.0,0.0,0.0,0.666666668,1.0,0.24999999924999997,1.0,0.24999999868750006,1.0,1.0,0.0,0.29999999855999987,0.0,1.0,0.0,0.0,0.5624999991796873,0.0,NC State ,Kentucky ,1.0,0.7500000013125001,0.9999999999999999,0.6666666677407407,0.46666666666666656,0.125,0.35714285603571416,0.24999999870833342,0.28571428336734694,0.0,0.0,0.28571428606122456,0.25000000081249973,0.0,0.39999999999999974,0.8333333333333336,0.9999999999999999,1.0,1.0,0.8124999998574218,0.0,0.0,0.8594306045821605,0.2941176494238811,1.0,0.03658536884911655,0.5513253004138297,0.5368421049197941,1.0,1.0,1.0,0.5714285707551021,1.0,0.37500000037500014,0.5000000013749999,0.0,0.0,0.6000000009599998,1.0,0.0,0.0,1.0,0.0,0.33333333333333326,1.0,0.5000000000000002,1.0,1.0,0.6000000007199997,0.0,1.0,1.0000000000000002,0.0,0.0,0.7083333334888892,1.0,1.0,1.0,1.0,0.0,0.7812499995898439,0.0
