,TEAM,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PF,FT/FGA,AST/TOV,YEAR,FG%,2P%,3P%,FT%,FT_MAX,FTA_MAX,ORB_MAX,DRB_MAX,AST_MAX,STL_MAX,BLK_MAX,TOV_MAX,PF_MAX,PTS_MAX,FT/FGA_MAX,AST/TOV_MAX,FG%_MAX,2P%_MAX,3P%_MAX,FT%_MAX,TEAM_OPP,TEAM_OPP,FT_OPP,FT_OPP,FTA_OPP,FTA_OPP,ORB_OPP,ORB_OPP,DRB_OPP,DRB_OPP,AST_OPP,AST_OPP,STL_OPP,STL_OPP,BLK_OPP,BLK_OPP,TOV_OPP,TOV_OPP,PF_OPP,PF_OPP,FT/FGA_OPP,FT/FGA_OPP,AST/TOV_OPP,AST/TOV_OPP,FG%_OPP,FG%_OPP,2P%_OPP,2P%_OPP,3P%_OPP,3P%_OPP,FT%_OPP,FT%_OPP,FT_MAX_OPP,FT_MAX_OPP,FTA_MAX_OPP,FTA_MAX_OPP,ORB_MAX_OPP,ORB_MAX_OPP,DRB_MAX_OPP,DRB_MAX_OPP,AST_MAX_OPP,AST_MAX_OPP,STL_MAX_OPP,STL_MAX_OPP,BLK_MAX_OPP,BLK_MAX_OPP,TOV_MAX_OPP,TOV_MAX_OPP,PF_MAX_OPP,PF_MAX_OPP,PTS_MAX_OPP,PTS_MAX_OPP,FT/FGA_MAX_OPP,FT/FGA_MAX_OPP,AST/TOV_MAX_OPP,AST/TOV_MAX_OPP,FG%_MAX_OPP,FG%_MAX_OPP,2P%_MAX_OPP,2P%_MAX_OPP,3P%_MAX_OPP,3P%_MAX_OPP,FT%_MAX_OPP,FT%_MAX_OPP
0,South Carolina ,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2022.0,0.0,0.9999999999999999,0.0,1.0,1.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Stanford ,NC State ,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,South Carolina ,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2022.0,0.0,0.9999999999999999,0.0,1.0,1.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Stanford ,NC State ,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
