,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Brittney Griner,39,.667,.571,.000,.714,6.2,17.5,12.5,26.0,1.4,12.1,14.0,26.0,138,78,
1,Odyssey Sims,38,.444,.318,.364,.909,12.8,2.6,7.1,10.1,4.4,0.0,20.6,24.2,97,87,
2,Jordan Madden,37,.660,.643,.429,.857,13.1,5.3,8.8,11.0,1.5,2.1,29.3,17.4,109,91,
3,Destiny Williams,33,.479,.455,.000,.091,14.7,26.6,21.3,13.5,1.7,0.0,8.0,17.8,121,75,
4,Kimetria Hayden,28,.618,.571,.429,.571,4.3,3.5,3.9,21.7,2.0,0.0,10.2,16.5,142,92,
6,Terran Condrey,14,.333,.333,.000,.000,0.0,20.9,11.6,0.0,7.9,0.0,25.0,13.5,59,65,
7,Brooklyn Pope,7,.000,.000,.000,1.000,17.3,0.0,7.7,23.8,0.0,0.0,25.8,26.2,28,99,
8,Ashley Field,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,99,
9,Makenzie Robertson,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,99,
10,Sune Agbuke,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,99,
11,Lindsay Palmer,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,99,
12,School Totals,200,.538,.473,.182,.600,48.5,56.1,52.7,58.3,12.5,13.7,17.5,100.0,105.6,79.2,
