,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Florida ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jennifer George,29,2,5,.400,2,5,.400,0,0,,0,0,,3,2,5,1,2,3,5,2,4
1,Azania Stewart,28,6,13,.462,6,13,.462,0,0,,2,2,1.000,3,1,4,3,1,1,1,4,14
2,Jaterra Bonds,28,2,8,.250,2,3,.667,0,5,.000,0,0,,1,3,4,3,1,0,3,3,4
3,Lanita Bartley,27,2,10,.200,1,8,.125,1,2,.500,5,8,.625,2,5,7,3,3,0,2,4,10
4,Jordan Jones,27,1,8,.125,1,5,.200,0,3,.000,0,0,,1,1,2,1,0,0,0,0,2
6,Deana Allen,21,6,12,.500,5,11,.455,1,1,1.000,0,0,,5,0,5,1,0,0,3,2,13
7,Ndidi Madu,18,1,6,.167,1,3,.333,0,3,.000,0,0,,1,4,5,0,2,0,2,5,2
8,Andrea Vilaro Aragones,14,2,6,.333,0,2,.000,2,4,.500,0,2,.000,0,1,1,2,0,0,1,1,6
9,Lily Svete,6,1,2,.500,1,1,1.000,0,1,.000,0,0,,1,0,1,0,0,0,0,2,2
10,Brittany Shine,2,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0
11,School Totals,200,23,70,.329,19,51,.373,4,19,.211,7,12,.583,18,17,35,14,9,4,17,23,57
