,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,UC Riverside ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Rhaya Neabors,28,2,8,.250,0,3,.000,2,5,.400,0,0,,0,3,3,1,0,0,2,4,6
1,Marissa Rivera,26,3,7,.429,3,7,.429,0,0,,0,2,.000,2,3,5,0,0,1,1,1,6
2,Alyssa Morris,26,2,7,.286,1,4,.250,1,3,.333,0,0,,0,3,3,2,0,0,0,0,5
3,Rheya Neabors,25,2,4,.500,1,1,1.000,1,3,.333,0,0,,0,4,4,3,1,1,7,4,5
4,Amber Cox,23,1,5,.200,1,2,.500,0,3,.000,0,0,,0,2,2,1,0,0,3,4,2
6,Brittany Waddell,19,2,5,.400,1,2,.500,1,3,.333,1,4,.250,0,1,1,0,0,0,0,1,6
7,Tre'Shonti Nottingham,18,4,8,.500,4,6,.667,0,2,.000,2,2,1.000,0,2,2,1,0,0,0,2,10
8,Jazzmin Lewis,12,0,1,.000,0,0,,0,1,.000,0,2,.000,3,0,3,0,0,0,2,0,0
9,Jessie Schmuckal,9,2,3,.667,1,1,1.000,1,2,.500,0,0,,0,0,0,0,0,0,0,0,5
10,Leah Washington,9,1,2,.500,1,2,.500,0,0,,0,0,,0,2,2,1,0,0,0,0,2
11,Ashley Collier,5,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,School Totals,200,19,50,.380,13,28,.464,6,22,.273,3,10,.300,5,20,25,9,1,2,15,16,47
