,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,UCLA ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Japreece Dean,39,6,22,.273,5,11,.455,1,11,.091,3,4,.750,0,0,0,3,0,0,1,0,16
1,Lindsey Corsaro,38,3,8,.375,1,3,.333,2,5,.400,3,4,.750,0,4,4,2,1,3,3,1,11
2,Michaela Onyenwere,37,4,11,.364,4,11,.364,0,0,,0,0,,8,7,15,1,0,0,2,3,8
3,Kennedy Burke,35,4,12,.333,2,9,.222,2,3,.667,4,4,1.000,5,5,10,2,2,0,2,4,14
4,Lajahna Drummer,33,2,9,.222,1,8,.125,1,1,1.000,1,2,.500,3,3,6,3,1,2,1,4,6
6,Lauryn Miller,9,1,2,.500,1,2,.500,0,0,,2,2,1.000,0,0,0,0,1,1,1,1,4
7,Ahlana Smith,9,1,3,.333,1,1,1.000,0,2,.000,0,0,,0,1,1,0,0,0,0,1,2
8,Kiara Jefferson,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,School Totals,201,21,67,.313,15,45,.333,6,22,.273,13,16,.813,16,20,36,11,5,6,10,14,61
