,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Connecticut ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Bria Hartley,32,5,10,.500,2,4,.500,3,6,.500,0,0,,1,4,5,7,3,0,2,1,13
1,Kelly Faris,27,3,4,.750,2,2,1.000,1,2,.500,0,0,,1,6,7,5,2,1,1,0,7
2,Kaleena Mosqueda-Lewis,23,9,13,.692,7,9,.778,2,4,.500,2,2,1.000,3,3,6,2,3,0,1,1,22
3,Caroline Doty,21,0,2,.000,0,1,.000,0,1,.000,3,3,1.000,1,4,5,4,1,0,0,0,3
4,Stefanie Dolson,15,5,7,.714,5,7,.714,0,0,,0,0,,1,3,4,0,1,3,0,0,10
6,Moriah Jefferson,27,7,14,.500,5,10,.500,2,4,.500,0,0,,0,1,1,3,3,0,1,1,16
7,Morgan Tuck,26,6,11,.545,3,6,.500,3,5,.600,3,4,.750,2,1,3,3,1,0,1,2,18
8,Kiah Stokes,20,6,7,.857,6,7,.857,0,0,,2,2,1.000,2,9,11,1,0,3,0,2,14
9,Heather Buck,9,1,1,1.000,1,1,1.000,0,0,,0,2,.000,1,1,2,3,0,1,0,0,2
10,School Totals,200,42,69,.609,31,47,.660,11,22,.500,10,13,.769,12,32,44,28,14,8,6,7,105
