,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Green Bay ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Allie LeClaire,38,6,16,.375,3,8,.375,3,8,.375,2,4,.500,1,2,3,3,1,2,4,4,17
1,Jessica Lindstrom,34,4,15,.267,1,5,.200,3,10,.300,0,0,,4,4,8,3,1,1,0,2,11
2,Jen Wellnitz,29,3,7,.429,3,6,.500,0,1,.000,0,0,,3,1,4,5,1,0,3,5,6
3,Caitlyn Hibner,28,2,11,.182,1,4,.250,1,7,.143,2,2,1.000,1,5,6,4,0,0,1,4,7
4,Karly Murphy,14,3,8,.375,3,8,.375,0,0,,2,2,1.000,3,0,3,1,0,0,1,3,8
6,Lyndsey Robson,17,3,4,.750,2,2,1.000,1,2,.500,2,2,1.000,0,1,1,1,1,0,2,0,9
7,Mackenzie Wolf,17,4,6,.667,4,6,.667,0,0,,1,2,.500,1,1,2,1,0,1,1,3,9
8,Laken James,13,2,3,.667,1,2,.500,1,1,1.000,2,2,1.000,2,1,3,2,0,0,0,1,7
9,Madison Wolf,10,1,1,1.000,1,1,1.000,0,0,,1,2,.500,2,4,6,1,0,0,0,2,3
10,Meghan Pingel,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Frankie Wurtz,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,School Totals,200,28,71,.394,19,42,.452,9,29,.310,12,16,.750,17,19,36,21,4,4,12,24,77
