,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Allie LeClaire,38,.475,.469,.500,.250,2.8,8.4,5.1,14.6,1.4,5.1,18.4,25.4,94,126,
1,Jessica Lindstrom,34,.367,.367,.667,.000,12.7,18.8,15.2,15.2,1.6,2.9,0.0,19.6,116,125,
2,Jen Wellnitz,29,.429,.429,.143,.000,11.2,5.5,8.9,28.9,1.8,0.0,30.0,15.3,93,129,
3,Caitlyn Hibner,28,.293,.227,.636,.182,3.9,28.6,13.8,22.7,0.0,0.0,7.8,20.4,94,129,
4,Karly Murphy,14,.447,.375,.000,.250,23.2,0.0,13.8,14.7,0.0,0.0,10.1,31.4,110,135,
6,Lyndsey Robson,17,.909,.875,.500,.500,0.0,9.4,3.8,11.2,3.2,0.0,29.1,18.0,122,126,
7,Mackenzie Wolf,17,.647,.667,.000,.333,6.4,9.4,7.6,12.7,0.0,5.7,12.7,20.6,121,129,
8,Laken James,13,.886,.833,.333,.667,16.6,12.3,14.9,28.2,0.0,0.0,0.0,13.3,206,132,
9,Madison Wolf,10,.769,1.000,.000,2.000,21.6,64.0,38.7,16.7,0.0,0.0,0.0,8.4,177,121,
10,Meghan Pingel,0,,,,,,,,,,,,,,,
11,Frankie Wurtz,0,,,,,,,,,,,,,,,
12,School Totals,200,.490,.458,.408,.225,45.9,76.0,58.1,75.0,5.3,9.8,13.2,100.0,102.7,118.7,
