,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Caitlin Clark,33,.737,.667,.400,.467,0.0,15.8,11.0,54.9,4.9,0.0,18.1,35.6,136,75,
1,Kate Martin,33,.625,.625,.500,.000,0.0,18.4,12.9,15.9,1.6,10.4,20.0,8.1,123,77,
2,Gabbie Marshall,30,.818,.786,.857,.286,0.0,2.9,2.0,24.1,5.4,0.0,0.0,14.0,169,84,
3,McKenna Warnock,23,.438,.438,.625,.000,8.7,7.6,7.9,18.8,2.3,5.0,20.0,23.1,89,86,
4,Monika Czinano,22,1.017,1.000,.000,1.000,0.0,27.7,19.3,8.2,0.0,0.0,10.4,23.3,190,77,
6,Tomi Taiwo,18,1.092,1.100,.800,.400,0.0,9.7,6.7,0.0,3.0,0.0,14.5,20.3,156,84,
7,Addison O'Grady,14,.588,.600,.000,.400,0.0,12.4,8.7,0.0,3.8,0.0,0.0,22.3,109,80,
8,Kylie Feuerbach,11,.750,.750,1.000,.000,0.0,0.0,0.0,12.4,0.0,0.0,33.3,14.5,98,99,
9,Sydney Affolter,8,.847,.750,.500,1.000,0.0,10.9,7.6,0.0,0.0,0.0,25.8,25.8,116,90,
10,AJ Ediger,4,.000,.000,.000,.000,0.0,21.7,15.2,0.0,0.0,0.0,0.0,13.3,0,82,
11,Logan Cook,4,,,,,0.0,43.5,30.3,30.3,0.0,0.0,,0.0,236,65,
12,School Totals,200,.754,.709,.473,.382,5.0,67.4,48.5,75.8,13.3,11.4,14.5,100.0,130.7,77.3,
