,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Florida State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Alexa Deluzio,35,2,7,.286,2,6,.333,0,1,.000,3,4,.750,1,2,3,1,0,0,2,4,7
1,Morgan Toles,32,5,10,.500,5,10,.500,0,0,,2,2,1.000,1,4,5,4,2,0,1,0,12
2,Chelsea Davis,31,2,5,.400,2,5,.400,0,0,,2,4,.500,1,5,6,1,2,0,0,1,6
3,Leonor Rodriguez,28,5,8,.625,4,6,.667,1,2,.500,1,3,.333,0,4,4,3,2,0,1,3,12
4,Natasha Howard,25,3,9,.333,3,9,.333,0,0,,0,0,,1,5,6,1,0,5,2,2,6
6,Yashira Delgado,26,5,8,.625,4,6,.667,1,2,.500,0,0,,1,3,4,4,0,0,5,0,11
7,Chasity Clayton,13,3,4,.750,3,4,.750,0,0,,0,0,,1,4,5,1,0,0,2,0,6
8,Lauren Coleman,9,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,1,1,0,1,1,0
9,Jakelle King-Gilchrist,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Ebony Wells,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Kristi Mokube,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,School Totals,200,25,52,.481,23,47,.489,2,5,.400,8,13,.615,6,28,34,16,7,5,14,11,60
