,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Dominique Dillingham,40,.201,.143,.000,.143,0.0,4.0,1.6,10.0,4.4,7.9,11.8,9.5,68,73,
1,Victoria Vivians,38,.405,.391,.391,.043,2.8,25.3,11.9,8.4,3.1,0.0,11.3,31.3,100,74,
2,Morgan William,31,.435,.200,.000,.800,0.0,5.2,2.1,6.5,0.0,3.4,22.8,12.7,94,85,
3,Ketara Chapel,26,.200,.200,.000,.000,20.8,12.3,17.4,39.5,0.0,0.0,16.7,10.4,95,85,
4,Chinwe Okorie,17,.506,.444,.000,.667,44.5,18.8,34.2,0.0,0.0,0.0,14.7,36.1,112,83,
6,Teaira McCowan,14,.429,.429,.000,.000,23.2,45.7,32.3,0.0,0.0,0.0,36.4,35.4,64,74,
7,Sherise Williams,9,.513,.500,.000,2.000,24.0,0.0,14.3,0.0,0.0,0.0,0.0,18.8,132,89,
8,Jazzmun Holmes,9,.513,.000,.000,2.000,12.0,17.8,14.3,0.0,6.5,0.0,51.5,19.4,63,68,
9,La'Karis Salter,8,.833,.833,.667,.000,13.5,20.0,16.1,45.5,0.0,0.0,0.0,16.9,197,82,
10,Breanna Richardson,6,.526,,,,0.0,0.0,0.0,0.0,0.0,0.0,53.2,14.1,53,88,
11,Blair Schaefer,2,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,45.0,0,89,
12,School Totals,200,.414,.357,.190,.317,54.1,72.0,61.3,47.6,8.8,10.5,19.0,100.0,88.2,73.5,
