,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,St. Bonaventure ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jessica Jenkins,36,7,17,.412,1,5,.200,6,12,.500,2,3,.667,3,1,4,0,0,0,3,4,22
1,Doris Ortega,33,5,12,.417,5,12,.417,0,0,,3,3,1.000,5,5,10,1,0,0,1,0,13
2,Alaina Walker,33,2,3,.667,2,3,.667,0,0,,1,2,.500,3,4,7,4,0,0,2,2,5
3,Armelia Horton,30,5,6,.833,5,6,.833,0,0,,0,2,.000,1,3,4,2,0,0,3,4,10
4,Megan Van Tatenhove,24,2,7,.286,2,7,.286,0,0,,2,2,1.000,0,6,6,1,1,0,3,3,6
6,Chelsea Bowker,16,2,4,.500,1,3,.333,1,1,1.000,1,2,.500,1,1,2,0,0,0,1,1,6
7,Cece Dixon,16,0,2,.000,0,0,,0,2,.000,4,4,1.000,0,2,2,1,1,0,0,4,4
8,Jennie Ashton,7,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
9,Jordan McGee,5,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
10,School Totals,200,23,51,.451,16,36,.444,7,15,.467,13,18,.722,13,24,37,9,2,0,13,18,66
