,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Marist ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Corielle Yarde,40,5,12,.417,2,5,.400,3,7,.429,0,0,,1,2,3,4,0,1,1,1,13
1,Leanne Ockenden,39,2,8,.250,1,2,.500,1,6,.167,1,2,.500,0,1,1,2,1,0,0,3,6
2,Brandy Gang,35,5,10,.500,2,5,.400,3,5,.600,6,6,1.000,1,2,3,1,0,1,1,2,19
3,Elizabeth Beynnon,29,4,8,.500,4,7,.571,0,1,.000,4,6,.667,1,5,6,1,0,2,2,4,12
4,Casey Dulin,24,1,5,.200,1,4,.250,0,1,.000,5,5,1.000,1,0,1,2,3,0,3,4,7
6,Natalie Gomez-Martinez,17,1,2,.500,1,2,.500,0,0,,0,0,,2,2,4,0,2,0,0,0,2
7,Kristina Danella,9,0,3,.000,0,2,.000,0,1,.000,0,0,,0,2,2,0,0,0,0,2,0
8,Emma O'Connor,7,2,2,1.000,2,2,1.000,0,0,,0,0,,0,1,1,0,0,0,1,1,4
9,School Totals,200,20,50,.400,13,29,.448,7,21,.333,16,19,.842,6,15,21,10,6,4,8,17,63
