,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,St. Bonaventure ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Corielle Yarde,40,.542,.542,.583,.000,3.3,7.1,5.2,26.7,0.0,2.8,7.7,19.6,115,120,
1,Leanne Ockenden,39,.335,.313,.750,.250,0.0,3.7,1.8,11.4,1.7,0.0,0.0,13.7,83,119,
2,Brandy Gang,35,.739,.650,.500,.600,3.8,8.2,5.9,8.0,0.0,3.2,7.3,23.5,146,119,
3,Elizabeth Beynnon,29,.553,.500,.125,.750,4.6,24.6,14.3,9.5,0.0,7.7,15.8,26.3,102,108,
4,Casey Dulin,24,.475,.200,.200,1.000,5.6,0.0,2.9,18.2,8.3,0.0,29.4,25.6,85,105,
6,Natalie Gomez-Martinez,17,.500,.500,.000,.000,15.7,16.8,16.2,0.0,7.8,0.0,0.0,7.1,137,98,
7,Kristina Danella,9,.000,.000,.333,.000,0.0,31.7,15.3,0.0,0.0,0.0,0.0,20.1,0,106,
8,Emma O'Connor,7,1.000,1.000,.000,.000,0.0,20.4,9.9,0.0,0.0,0.0,33.3,25.8,100,113,
9,School Totals,200,.534,.470,.420,.380,20.0,53.6,36.2,50.0,10.0,11.1,11.9,100.0,105.0,110.0,
