,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Robert Morris ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Anna Niki Stamolamprou,36,4,14,.286,1,4,.250,3,10,.300,0,0,,0,3,3,2,2,0,9,2,11
1,Ashley Ravelli,32,3,6,.500,1,3,.333,2,3,.667,0,0,,0,2,2,5,2,0,2,1,8
2,Lou Mataly,26,2,7,.286,0,3,.000,2,4,.500,0,0,,0,1,1,1,0,0,3,2,6
3,Mikalah Mulrain,24,2,3,.667,2,3,.667,0,0,,2,2,1.000,1,1,2,0,1,1,2,2,6
4,Megan Smith,18,1,2,.500,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,2,4,2
6,Jocelynne Jones,22,3,7,.429,3,7,.429,0,0,,0,2,.000,2,3,5,1,0,1,4,4,6
7,Leah Wormack,15,1,4,.250,1,4,.250,0,0,,2,2,1.000,1,1,2,0,0,0,2,2,4
8,Rebecca Navarro,13,1,2,.500,0,0,,1,2,.500,0,0,,0,0,0,0,0,0,1,2,3
9,Nia Adams,5,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0
10,Shakema Dashiell,4,1,1,1.000,0,0,,1,1,1.000,0,0,,0,0,0,1,0,0,0,0,3
11,Janee Brown,4,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,2,0,0
12,Randi Jackson,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
13,School Totals,200,18,47,.383,9,27,.333,9,20,.450,4,6,.667,4,12,16,10,5,2,28,20,49
