,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Louisville ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Arica Carter,38,1,3,.333,1,2,.500,0,1,.000,0,0,,0,1,1,5,0,0,3,2,2
1,AD Durr,35,8,15,.533,5,9,.556,3,6,.500,0,0,,1,4,5,6,0,1,3,3,19
2,Jazmine Jones,34,6,9,.667,6,9,.667,0,0,,2,2,1.000,3,3,6,7,1,0,1,2,14
3,Sam Fuehring,32,8,12,.667,8,10,.800,0,2,.000,3,3,1.000,1,7,8,3,1,0,3,2,19
4,Myisha Hines-Allen,26,12,16,.750,12,16,.750,0,0,,0,0,,2,11,13,4,0,1,4,4,24
6,Kylee Shook,15,2,3,.667,2,2,1.000,0,1,.000,1,2,.500,2,3,5,0,1,4,0,1,5
7,Dana Evans,12,1,3,.333,1,1,1.000,0,2,.000,0,0,,1,2,3,1,0,0,1,1,2
8,Bionca Dunham,7,1,1,1.000,1,1,1.000,0,0,,0,0,,0,1,1,1,0,0,0,0,2
9,Jessica Laemmle,1,1,1,1.000,0,0,,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3
10,School Totals,200,40,63,.635,36,50,.720,4,13,.308,6,7,.857,10,32,42,27,3,6,15,15,90
