,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,NC State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kai Crutchfield,34,5,6,.833,1,1,1.000,4,5,.800,0,0,,0,0,0,2,1,1,1,0,14
1,Raina Perez,29,3,5,.600,2,2,1.000,1,3,.333,0,0,,1,1,2,4,1,0,1,1,7
2,Elissa Cunane,24,3,7,.429,2,5,.400,1,2,.500,5,7,.714,1,4,5,3,1,1,2,1,12
3,Jakia Brown-Turner,24,4,8,.500,4,7,.571,0,1,.000,2,2,1.000,4,6,10,2,0,0,0,2,10
4,Kayla Jones,12,1,4,.250,1,2,.500,0,2,.000,1,1,1.000,1,1,2,2,1,0,1,0,3
6,Jada Boyd,27,8,11,.727,7,9,.778,1,2,.500,1,2,.500,0,5,5,1,2,1,1,1,18
7,Genesis Bryant,14,2,5,.400,1,2,.500,1,3,.333,4,4,1.000,0,2,2,3,0,0,1,1,9
8,Camille Hobby,14,1,4,.250,1,3,.333,0,1,.000,2,2,1.000,0,1,1,0,1,0,2,1,4
9,Dontavia Waggoner,8,1,2,.500,1,2,.500,0,0,,0,0,,0,1,1,0,2,0,2,3,2
10,Rebecca Demeke,5,0,0,,0,0,,0,0,,0,0,,0,2,2,0,0,0,1,1,0
11,Elle Sutphin,5,0,0,,0,0,,0,0,,0,0,,0,2,2,0,0,0,1,1,0
12,Jada Rice,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0
13,Kendal Moore,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0
14,School Totals,201,28,52,.538,20,33,.606,8,19,.421,15,18,.833,7,25,32,17,9,3,15,13,79
