,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Kai Crutchfield,34,1.167,1.167,.833,.000,0.0,0.0,0.0,10.7,1.7,2.8,14.3,11.0,183,92,
1,Raina Perez,29,.700,.700,.600,.000,6.0,4.8,5.3,23.3,2.0,0.0,16.7,11.1,142,93,
2,Elissa Cunane,24,.581,.500,.286,1.000,7.3,23.1,16.1,21.9,2.5,4.0,16.6,27.0,119,85,
3,Jakia Brown-Turner,24,.559,.500,.125,.250,29.1,34.7,32.2,15.7,0.0,0.0,0.0,19.9,147,92,
4,Kayla Jones,12,.335,.250,.500,.250,14.6,11.6,12.9,27.2,4.9,0.0,18.4,24.3,92,86,
6,Jada Boyd,27,.753,.773,.182,.182,0.0,25.7,14.3,9.3,4.4,3.5,7.8,25.6,137,81,
7,Genesis Bryant,14,.652,.500,.600,.800,0.0,19.8,11.0,38.7,0.0,0.0,12.9,29.7,140,95,
8,Camille Hobby,14,.404,.250,.250,.500,0.0,9.9,5.5,0.0,4.2,0.0,29.1,26.4,64,87,
9,Dontavia Waggoner,8,.500,.500,.000,.000,0.0,17.3,9.7,0.0,14.8,0.0,50.0,26.8,45,61,
10,Rebecca Demeke,5,,,,,0.0,55.4,30.9,0.0,0.0,0.0,100.0,10.7,0,88,
11,Elle Sutphin,5,,,,,0.0,55.4,30.9,0.0,0.0,0.0,100.0,10.7,0,88,
12,Jada Rice,3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,17.9,0,98,
13,Kendal Moore,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,26.8,0,96,
14,School Totals,201,.652,.615,.365,.346,30.4,86.2,61.5,60.7,13.2,7.1,19.9,100.0,116.2,85.3,
