,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Florida State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Maegan Conwright,33,1,8,.125,0,4,.000,1,4,.250,3,4,.750,0,4,4,0,1,0,1,1,6
1,Adut Bulgak,29,3,8,.375,3,7,.429,0,1,.000,3,4,.750,1,12,13,0,0,1,4,3,9
2,Leticia Romero,27,5,9,.556,4,7,.571,1,2,.500,0,0,,1,6,7,6,0,0,5,1,11
3,Brittany Brown,22,3,4,.750,1,1,1.000,2,3,.667,0,0,,2,2,4,1,1,0,2,1,8
4,Ivey Slaughter,18,1,3,.333,1,3,.333,0,0,,4,6,.667,2,3,5,1,0,1,0,3,6
6,Shakayla Thomas,19,6,8,.750,6,8,.750,0,0,,0,0,,1,3,4,1,1,0,2,3,12
7,Emiah Bingley,19,2,5,.400,2,2,1.000,0,3,.000,0,0,,1,0,1,1,0,0,1,1,4
8,Shakena Richardson,13,2,3,.667,2,3,.667,0,0,,0,0,,0,1,1,1,0,0,2,1,4
9,Morgan Jones,10,1,2,.500,0,0,,1,2,.500,0,0,,0,1,1,1,0,0,0,0,3
10,Lauren Coleman,5,0,3,.000,0,0,,0,3,.000,0,0,,0,2,2,0,1,0,0,0,0
11,Ama Degbeon,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,Kai James,2,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2
13,School Totals,200,25,54,.463,20,36,.556,5,18,.278,10,14,.714,8,34,42,12,4,2,17,14,65
