,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Duke ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Dequesha McClanahan,38,.481,.425,.250,.300,2.9,18.1,9.7,82.8,3.0,0.0,20.9,40.2,87,123,
1,Samiya Wright,36,.462,.462,.769,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,90,137,
2,Taylor Calvert,31,.000,.000,.000,.000,3.6,4.4,4.0,17.2,1.9,2.7,50.0,3.4,54,130,
3,Erica Williams,31,.000,.000,.125,.000,3.6,8.9,6.0,8.6,0.0,0.0,27.3,18.9,9,134,
4,Schaquilla Nunn,20,.719,.667,.000,.333,11.1,20.7,15.4,0.0,0.0,0.0,36.8,14.5,90,129,
6,Tiffany Charles,13,.000,.000,.000,.000,8.5,21.2,14.2,20.5,0.0,0.0,50.0,8.2,37,129,
7,Pamela Decheva,12,.500,.500,1.000,.000,0.0,11.5,5.1,28.6,4.8,0.0,40.0,22.2,61,122,
8,Zoe Vernon,10,.375,.375,.750,.000,11.1,0.0,6.2,0.0,11.6,0.0,0.0,21.3,81,111,
9,Cat Wells,3,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,0,136,
10,Ronata Rogers,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,137,
11,CiiCii Buford,2,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,66.7,79.9,0,137,
12,Brianna Boyd,2,,,,,0.0,69.0,30.8,0.0,0.0,0.0,,0.0,,109,
13,Carson Trull,0,,,,,,,,,,,,,,,
14,School Totals,200,.386,.355,.418,.127,19.4,51.7,33.8,73.3,8.7,2.1,22.6,100.0,65.2,126.1,
