,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Duke ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Tricia Liston,32,6,11,.545,2,5,.400,4,6,.667,4,4,1.000,0,6,6,2,1,0,0,1,20
1,Elizabeth Williams,31,4,8,.500,4,8,.500,0,0,,2,2,1.000,4,4,8,4,2,3,0,0,10
2,Ka'lia Johnson,31,2,4,.500,1,1,1.000,1,3,.333,1,3,.333,1,4,5,3,1,1,2,2,6
3,Haley Peters,30,5,12,.417,5,11,.455,0,1,.000,1,2,.500,4,2,6,6,5,1,3,1,11
4,Richa Jackson,29,2,7,.286,2,6,.333,0,1,.000,0,0,,0,1,1,3,2,1,3,1,4
6,Kendall Cooper,17,7,7,1.000,7,7,1.000,0,0,,0,0,,3,7,10,2,0,1,2,1,14
7,Oderah Chidom,14,6,8,.750,6,8,.750,0,0,,5,6,.833,0,4,4,0,1,0,1,4,17
8,Amber Henson,13,2,6,.333,1,2,.500,1,4,.250,0,0,,2,1,3,0,1,0,2,1,5
9,Jenna Frush,3,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0
10,School Totals,200,34,63,.540,28,48,.583,6,15,.400,13,17,.765,14,29,43,21,13,7,13,11,87
