,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Connecticut ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Azzi Fudd,49,7,16,.438,5,11,.455,2,5,.400,3,4,.750,1,4,5,2,1,1,0,2,19
1,Christyn Williams,48,9,22,.409,7,14,.500,2,8,.250,1,2,.500,3,2,5,0,0,0,0,2,21
2,Paige Bueckers,45,10,15,.667,9,12,.750,1,3,.333,6,7,.857,0,6,6,1,0,1,3,1,27
3,Aaliyah Edwards,40,4,8,.500,4,8,.500,0,0,,2,4,.500,1,5,6,2,2,0,2,5,10
4,Olivia Nelson-Ododa,37,3,6,.500,3,6,.500,0,0,,0,3,.000,5,2,7,4,0,0,2,4,6
6,Evina Westbrook,15,2,6,.333,2,3,.667,0,3,.000,0,0,,0,1,1,1,1,0,0,1,4
7,Nika Muhl,8,1,1,1.000,1,1,1.000,0,0,,0,0,,1,1,2,0,1,0,0,0,2
8,Caroline Ducharme,5,0,1,.000,0,0,,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0
9,Dorka Juhasz,3,1,2,.500,1,1,1.000,0,1,.000,0,0,,1,1,2,0,0,0,0,0,2
10,School Totals,250,37,77,.481,32,56,.571,5,21,.238,12,20,.600,12,23,35,10,5,2,7,16,91
