,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Ka'lia Johnson,38,.000,.000,.000,.000,0.0,9.8,6.0,15.8,4.6,2.2,40.0,6.8,41,77,
1,Rebecca Greenwell,37,.769,.769,.846,.000,0.0,7.5,4.6,8.7,1.6,0.0,31.6,26.5,98,87,
2,Elizabeth Williams,35,.327,.222,.000,1.111,25.4,15.9,19.6,19.4,3.3,21.4,18.3,24.2,84,64,
3,Amber Henson,34,.700,.700,.200,.000,0.0,27.4,16.8,21.4,1.7,2.5,44.4,13.6,86,73,
4,Azura Stevens,30,.502,.500,.000,.200,14.8,18.6,17.1,20.0,1.9,0.0,35.5,29.0,76,79,
6,Kendall Cooper,11,.206,.000,.000,3.000,13.5,8.5,10.4,0.0,0.0,0.0,63.3,29.6,21,89,
7,Erin Mathias,10,1.000,1.000,.000,.000,14.8,9.3,11.4,0.0,0.0,0.0,0.0,15.5,202,89,
8,Mercedes Riggs,5,.000,.000,.000,.000,0.0,18.6,11.4,40.0,0.0,0.0,50.0,20.6,33,83,
9,School Totals,200,.518,.522,.267,.333,40.7,74.4,61.4,65.0,11.8,22.9,33.3,100.0,79.4,76.5,
