,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Nebraska ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Sam Haiby,36,6,15,.400,4,11,.364,2,4,.500,6,7,.857,1,5,6,1,3,0,2,0,20
1,Isabelle Bourne,32,2,4,.500,1,2,.500,1,2,.500,1,4,.250,3,2,5,1,1,1,0,3,6
2,Jaz Shelley,31,4,11,.364,1,3,.333,3,8,.375,0,0,,0,1,1,4,0,0,2,4,11
3,Allison Weidner,29,1,7,.143,1,6,.167,0,1,.000,0,0,,1,5,6,3,1,0,2,0,2
4,Alexis Markowski,27,3,10,.300,2,8,.250,1,2,.500,3,6,.500,5,4,9,0,0,2,0,4,10
6,Bella Cravens,19,0,3,.000,0,3,.000,0,0,,0,0,,0,1,1,1,1,0,0,1,0
7,Mi'Cole Cayton,15,1,4,.250,0,1,.000,1,3,.333,0,0,,1,1,2,0,0,0,2,1,3
8,Kendall Moriarty,8,1,1,1.000,0,0,,1,1,1.000,0,0,,0,0,0,0,0,0,2,1,3
9,Annika Stewart,2,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
10,School Totals,199,18,56,.321,9,34,.265,9,22,.409,10,17,.588,11,19,30,10,6,3,10,14,55
