,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Nebraska ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Cierra Walker,32,.252,.214,.857,.286,0.0,9.8,5.7,5.0,0.0,0.0,11.3,14.7,59,97,
1,Melody Kempton,31,.583,.583,.000,.000,19.0,13.5,15.8,0.0,5.9,3.8,7.7,22.2,120,78,
2,Kayleigh Truong,28,.627,.600,.333,.133,0.0,18.7,10.9,38.9,2.2,0.0,20.1,37.6,108,86,
3,Abby O'Connor,28,.500,.500,.333,.000,10.5,15.0,13.1,5.8,2.2,4.2,25.0,7.6,103,86,
4,Anamaria Virjoghe,20,.778,.800,.000,.600,0.0,15.7,9.2,11.0,0.0,11.7,0.0,16.7,165,88,
6,Kaylynne Truong,26,.000,.000,.600,.000,5.7,8.1,7.1,35.3,4.7,0.0,37.5,16.3,49,86,
7,Yvonne Ejim,23,.841,.800,.000,1.400,6.4,22.8,16.0,9.1,0.0,0.0,27.1,25.5,128,88,
8,McKayla Williams,7,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0,104,
9,Eliza Hollingsworth,4,.750,.750,1.000,.000,0.0,26.2,15.3,0.0,0.0,0.0,0.0,26.5,145,84,
10,School Totals,199,.543,.509,.304,.250,29.6,71.1,53.8,53.8,10.8,11.8,17.2,100.0,104.6,84.6,
