,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Kansas ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Monica Engelman,40,10,18,.556,8,14,.571,2,4,.500,5,6,.833,3,2,5,3,2,0,4,1,27
1,Angel Goodrich,40,7,15,.467,5,11,.455,2,4,.500,4,5,.800,0,3,3,8,1,0,1,3,20
2,Carolyn Davis,29,6,11,.545,6,11,.545,0,0,,0,1,.000,2,3,5,1,0,2,5,4,12
3,Chelsea Gardner,25,1,6,.167,1,6,.167,0,0,,3,6,.500,4,8,12,0,0,0,0,4,5
4,Markisha Hawkins,22,2,4,.500,1,3,.333,1,1,1.000,0,0,,0,2,2,1,2,1,0,1,5
6,Catherine (Bunny) Williams,21,1,4,.250,1,4,.250,0,0,,0,0,,2,4,6,1,0,3,1,2,2
7,Charlicia Cece Harper,18,2,4,.500,2,4,.500,0,0,,0,0,,1,2,3,0,2,0,4,1,4
8,Asia Boyd,5,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0
9,School Totals,200,29,63,.460,24,53,.453,5,10,.500,12,18,.667,12,24,36,14,7,6,15,17,75
