,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Central Florida ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Nina Rickards,40,.570,.538,.154,.308,2.6,10.7,6.1,0.0,1.4,0.0,16.9,21.2,101,107,
1,Zipporah Broughton,37,.400,.400,.533,.000,0.0,30.9,13.1,51.5,1.6,2.0,25.0,25.8,76,100,
2,Emanuely de Oliveira,25,.633,.500,.333,.667,0.0,17.1,7.3,9.8,0.0,0.0,0.0,7.4,158,108,
3,Kristina Moore,23,.195,.000,.400,.600,13.7,6.2,10.5,29.0,0.0,0.0,7.3,28.3,65,111,
4,Faith Dut,16,.333,.333,.000,.000,6.6,8.9,7.6,0.0,0.0,4.7,25.0,23.8,57,107,
6,Floor Toonders,20,.254,.250,.000,1.000,21.1,21.4,21.2,0.0,0.0,3.8,0.0,13.7,78,104,
7,Alberte Rimdal,16,.417,.417,.667,.000,13.2,8.9,11.4,0.0,0.0,0.0,25.0,23.8,72,111,
8,Taliyah Wyche,15,.169,.000,.000,1.000,21.1,9.5,16.2,0.0,0.0,0.0,41.0,15.5,39,110,
9,Jeriah Warren,6,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,9.6,0.0,50.0,15.9,0,92,
10,Tatyana Wyche,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,113,
11,School Totals,200,.379,.333,.333,.300,36.8,75.0,53.0,55.6,4.3,5.7,18.9,100.0,75.4,100.0,
