,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Bashaara Graves,35,.510,.333,.000,1.333,19.0,21.8,20.5,0.0,0.0,4.4,38.7,10.2,87,96,
1,Meighan Simmons,33,.579,.500,.364,.455,3.4,5.8,4.7,15.0,1.6,0.0,15.9,43.8,113,104,
2,Andraya Carter,29,.127,.000,.333,.667,0.0,0.0,0.0,21.8,3.6,0.0,0.0,12.3,57,103,
3,Isabelle Harrison,27,.443,.333,.000,.667,12.3,24.7,19.0,18.5,2.0,0.0,39.2,21.8,71,91,
4,Cierra Burdick,25,.223,.250,.000,.250,13.3,11.4,12.3,0.0,2.1,0.0,47.4,15.5,36,100,
6,Jordan Reynolds,19,.200,.200,.200,.000,0.0,10.0,5.4,12.5,2.8,0.0,37.5,19.4,35,99,
7,Jasmine Jones,17,.696,.667,.000,.667,0.0,11.2,6.0,0.0,3.1,0.0,20.5,26.4,114,98,
8,Mercedes Russell,14,1.000,1.000,.000,.000,7.9,6.8,7.3,0.0,0.0,16.5,0.0,3.3,202,100,
9,Nia Moore,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,111,
10,School Totals,200,.471,.396,.208,.509,38.9,59.5,50.0,36.8,9.2,9.6,25.0,100.0,81.6,96.1,
