,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Buffalo,81.9,0.358,15.9,36.0,0.216,84.1
1,Ohio State,81.9,0.587,16.6,25.7,0.222,107.3
