,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Michigan State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Annalise Pickrel,35,7,7,1.000,4,4,1.000,3,3,1.000,4,4,1.000,0,6,6,1,2,2,2,1,21
1,Tori Jankoska,32,3,10,.300,2,4,.500,1,6,.167,4,6,.667,0,2,2,3,0,0,0,5,11
2,Klarissa Bell,31,0,2,.000,0,0,,0,2,.000,4,4,1.000,1,3,4,7,2,3,4,1,4
3,Aerial Powers,30,10,18,.556,9,14,.643,1,4,.250,5,9,.556,3,15,18,2,2,2,5,3,26
4,Becca Mills,19,5,8,.625,4,6,.667,1,2,.500,1,1,1.000,2,0,2,0,0,1,1,3,12
6,Branndais Agee,30,5,11,.455,5,10,.500,0,1,.000,0,0,,1,9,10,2,1,1,3,1,10
7,Jasmine Hines,12,2,5,.400,2,5,.400,0,0,,3,4,.750,2,4,6,2,0,0,1,3,7
8,Cara Miller,7,0,0,,0,0,,0,0,,0,0,,0,1,1,1,1,0,0,0,0
9,Anna Morrissey,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,2,0,0
10,Taylor Hengesbach,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0
11,School Totals,200,32,61,.525,26,43,.605,6,18,.333,21,28,.750,9,40,49,18,8,9,19,17,91
