,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Hampton ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Malia Tate-DeFreitas,37,1,15,.067,1,9,.111,0,6,.000,2,2,1.000,2,1,3,0,2,1,0,2,4
1,Nicole Hamilton,34,7,26,.269,6,20,.300,1,6,.167,4,5,.800,3,5,8,1,4,2,4,4,19
2,Alyssa Bennett,34,6,14,.429,6,14,.429,0,0,,4,7,.571,2,5,7,0,2,0,3,4,16
3,Kenia Cole,33,3,13,.231,2,8,.250,1,5,.200,2,4,.500,1,3,4,2,1,0,3,5,9
4,Brielle Ward,18,0,2,.000,0,2,.000,0,0,,2,2,1.000,3,3,6,0,0,0,0,0,2
6,Ryan Jordan,25,3,6,.500,3,6,.500,0,0,,0,0,,0,2,2,1,1,0,1,2,6
7,Georgianna Gilbeaux,8,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,2,0,0,1,3,0
8,Sade King,4,2,4,.500,2,3,.667,0,1,.000,1,1,1.000,1,1,2,0,0,0,0,1,5
9,Tyler Hobgood,4,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0
10,Bayley Coleman-Cox,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Brascia Audain,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,Blake Jenkines,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
13,School Totals,200,22,81,.272,20,63,.317,2,18,.111,15,21,.714,12,22,34,6,10,3,12,22,61
