,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Courtney Ekmark,35,.769,.769,.538,.000,8.5,15.4,12.5,8.9,1.8,0.0,0.0,20.0,174,74,
1,Kianna Ibis,29,.449,.364,.000,.455,20.4,22.4,21.6,8.4,2.2,6.0,0.0,24.5,127,65,
2,Reili Richardson,27,.339,.000,1.000,1.000,0.0,16.0,9.3,33.7,0.0,0.0,25.8,7.7,115,77,
3,Robbi Ryan,23,.000,.000,.667,.000,0.0,9.4,5.4,7.9,0.0,0.0,50.0,14.0,11,81,
4,Charnea Johnson-Chapman,18,.503,.429,.000,.286,24.7,12.0,17.4,0.0,0.0,0.0,33.7,35.5,79,79,
6,Sophia Elenga,22,.500,.500,.000,.000,13.5,24.6,19.9,11.0,0.0,0.0,25.0,19.6,92,72,
7,Kiara Russell,16,.500,.500,.333,.000,0.0,0.0,0.0,12.8,4.0,0.0,62.5,26.9,42,78,
8,Iris Mbulito,12,.452,.333,.000,1.000,0.0,9.0,5.2,17.9,0.0,7.2,18.8,23.9,96,77,
9,Taya Hanson,8,1.500,1.500,1.000,.000,0.0,13.5,7.8,0.0,0.0,0.0,0.0,6.7,300,78,
10,Jamie Ruden,6,.000,.000,.000,.000,0.0,18.0,10.4,30.3,0.0,0.0,66.7,26.9,19,75,
11,Jayde Van Hyfte,4,1.000,1.000,.000,.000,37.0,0.0,15.6,0.0,0.0,0.0,0.0,13.5,206,86,
12,School Totals,200,.529,.490,.255,.235,44.4,73.0,60.9,54.5,4.8,6.5,24.1,100.0,96.8,72.6,
