,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Marist,56.3,0.488,21.1,4.8,0.171,83.9
1,Michigan State,56.3,0.48,14.3,20.7,0.118,98.2
