,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Michigan State ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Sydney Coffey,39,.870,.800,.600,.800,0.0,17.7,10.3,0.0,3.6,3.8,12.9,14.1,148,93,
1,Casey Dulin,36,.813,.813,.500,.000,0.0,7.7,4.4,0.0,2.0,0.0,27.3,21.6,101,103,
2,Leanne Ockenden,36,.750,.750,.750,.000,0.0,15.3,8.9,8.1,2.0,4.1,33.3,11.8,93,98,
3,Elizabeth Beynnon,35,.321,.222,.111,.444,0.0,11.8,6.9,8.3,0.0,0.0,21.8,27.8,55,107,
4,Emma O'Connor,28,.389,.389,.222,.000,6.8,29.6,20.0,36.6,2.5,0.0,25.0,30.3,73,94,
6,Kristina Danella,15,.250,.250,.500,.000,0.0,9.2,5.3,40.0,0.0,0.0,0.0,18.9,74,108,
7,Natalie Gomez-Martinez,9,.000,.000,1.000,.000,0.0,15.3,8.9,27.8,0.0,0.0,0.0,7.9,51,105,
8,Madeline Blais,2,.000,.000,.000,.000,0.0,69.0,40.0,0.0,0.0,0.0,0.0,35.4,0,86,
9,School Totals,200,.525,.488,.390,.195,4.8,79.3,48.0,50.0,8.9,7.4,21.1,100.0,83.9,98.2,
