,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Arike Ogunbowale,35,.656,.625,.200,.300,0.0,21.2,9.9,21.7,1.5,0.0,4.2,31.0,144,114,
1,Jackie Young,35,.594,.550,.400,.200,14.7,12.7,13.8,16.7,0.0,2.5,8.4,15.6,145,119,
2,Marina Mabrey,33,.827,.833,.667,.333,3.9,4.5,4.2,26.9,6.5,0.0,0.0,19.1,185,107,
3,Jessica Shepard,32,.573,.600,.000,.100,16.1,27.8,21.6,35.0,3.3,0.0,0.0,29.9,143,108,
4,Kathryn Westbeld,3,.000,.000,.000,.000,0.0,49.4,23.0,33.3,0.0,0.0,0.0,45.9,32,111,
6,Danielle Patterson,24,.000,.000,.000,.000,10.8,0.0,5.7,4.2,4.4,0.0,50.0,7.6,51,113,
7,Kristina Nelson,22,.750,.750,.000,.000,5.9,0.0,3.1,10.5,2.4,0.0,42.9,14.6,92,117,
8,Kaitlin Cole,12,.750,.750,.500,.000,0.0,12.3,5.7,0.0,8.9,0.0,33.3,11.5,87,99,
9,Nicole Benz,2,,,,,0.0,74.1,34.5,0.0,0.0,0.0,,0.0,,104,
10,Maureen Butler,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,123,
11,School Totals,200,.621,.610,.233,.192,38.7,66.7,51.7,70.0,16.0,2.2,9.1,100.0,132.0,108.0,
