,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Katie Lou Samuelson,33,.538,.538,.538,.154,0.0,8.5,5.5,30.5,3.2,0.0,0.0,19.2,158,79,
1,Saniya Chong,31,.429,.429,.429,.000,11.2,12.0,11.7,16.5,3.4,0.0,22.2,13.2,118,77,
2,Napheesa Collier,28,.691,.667,.067,.333,18.6,23.3,21.6,10.0,5.6,10.0,0.0,28.0,165,61,
3,Gabby Williams,27,.703,.556,.000,1.222,32.2,17.2,22.4,25.0,9.7,3.4,6.7,25.0,175,58,
4,Kia Nurse,24,1.096,1.100,.700,.200,0.0,0.0,0.0,16.9,0.0,0.0,21.6,26.3,152,91,
6,Crystal Dangerfield,29,.800,.800,.700,.000,0.0,9.6,6.3,23.8,0.0,3.2,16.7,18.9,151,84,
7,Natalie Butler,15,1.000,1.000,.000,.000,11.6,49.6,36.4,8.2,0.0,12.4,33.3,18.2,118,56,
8,Kyla Irwin,5,1.500,1.500,1.000,.000,0.0,0.0,0.0,22.9,0.0,0.0,0.0,9.1,268,92,
9,Molly Bent,5,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,91,
10,Tierney Lawlor,3,,,,,0.0,0.0,0.0,31.0,0.0,0.0,,0.0,230,92,
11,School Totals,200,.739,.717,.377,.290,47.8,69.8,62.1,79.1,15.6,16.3,11.3,100.0,150.6,71.4,
