,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Notre Dame ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jessica Jenkins,34,.000,.000,.667,.000,3.0,4.5,3.6,0.0,1.7,0.0,0.0,9.2,5,122,
1,Doris Ortega,30,.657,.500,.000,.833,0.0,15.4,6.2,0.0,3.8,0.0,26.8,19.5,103,114,
2,Armelia Horton,27,.183,.100,.000,.200,7.6,22.8,13.7,19.7,0.0,0.0,8.4,23.0,46,121,
3,Megan Van Tatenhove,25,.254,.000,.000,1.000,4.1,30.8,14.8,17.8,2.3,0.0,51.0,24.5,31,113,
4,Alaina Walker,12,.276,.250,.000,.750,0.0,0.0,0.0,0.0,4.8,6.5,15.8,27.5,52,113,
6,Cece Dixon,28,.469,.409,.455,.545,11.0,0.0,6.6,0.0,2.1,0.0,6.8,27.3,101,123,
7,Jennie Ashton,16,.169,.000,.000,1.000,19.2,0.0,11.5,0.0,3.6,4.9,41.0,15.9,35,116,
8,Chelsea Bowker,11,.000,.000,.750,.000,0.0,14.0,5.6,0.0,0.0,0.0,50.0,37.9,0,123,
9,Jordan McGee,9,.000,.000,.000,.000,0.0,34.2,13.7,0.0,0.0,0.0,50.0,11.6,0,117,
10,Ashley Zahn,7,,,,,0.0,0.0,0.0,0.0,8.2,0.0,,0.0,,110,
11,Tatiana Wilson,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,127,
12,School Totals,200,.299,.198,.250,.458,25.6,61.5,40.0,22.2,11.6,3.9,24.5,100.0,50.7,114.5,
