,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,St. Bonaventure,69.3,0.198,24.5,25.6,0.333,50.7
1,Notre Dame,69.3,0.566,17.2,38.5,0.164,114.5
