,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Layshia Clarendon,45,.600,.583,.389,.333,2.1,7.9,4.7,6.7,0.0,0.0,0.0,23.0,150,101,
1,Afure Jemerigbe,40,.439,.467,.600,.133,7.2,14.8,10.6,6.5,1.6,4.9,15.9,23.7,93,91,
2,Talia Caldwell,36,.457,.500,.000,.200,13.3,9.9,11.8,0.0,0.0,5.4,0.0,15.2,119,96,
3,Brittany Boyd,35,.311,.200,.300,.600,0.0,27.1,12.1,30.0,1.9,0.0,19.2,22.5,78,87,
4,Gennifer Brandon,24,.000,.000,.000,.000,12.0,14.8,13.2,0.0,0.0,0.0,12.5,16.7,17,97,
6,Reshanda Gray,29,.370,.286,.000,1.143,26.4,12.3,20.1,0.0,4.5,3.4,16.0,21.7,91,86,
7,Eliza Pierre,16,.000,.000,.667,.000,12.0,14.8,13.2,0.0,4.0,0.0,0.0,9.4,32,87,
8,School Totals,225,.399,.379,.300,.343,46.8,71.1,57.6,29.2,7.2,10.9,10.0,100.0,94.2,89.9,
